sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
234,0.769331,2558,3.123321,0.623321,2047,2.499389,-0.000611,13 FC 0F FE
235,0.772450,2816,3.438339,0.938339,2031,2.479853,-0.020147,16 00 0F DE
236,0.775556,2561,3.126984,0.626984,2023,2.470085,-0.029915,14 02 0F CE
237,0.778420,3072,3.750916,1.250916,2049,2.501832,0.001832,18 00 10 02
238,0.781761,2768,3.379731,0.879731,2076,2.534799,0.034799,15 A0 10 38
239,0.784469,2776,3.389499,0.889499,2064,2.520147,0.020147,15 B0 10 20
240,0.787472,2768,3.379731,0.879731,2049,2.501832,0.001832,15 A0 10 02
241,0.790221,2768,3.379731,0.879731,2049,2.501832,0.001832,15 A0 10 02
242,0.793655,2559,3.124542,0.624542,2031,2.479853,-0.020147,13 FE 0F DE
243,0.796288,2559,3.124542,0.624542,2031,2.479853,-0.020147,13 FE 0F DE
244,0.799024,2559,3.124542,0.624542,2049,2.501832,0.001832,13 FE 10 02
245,0.801620,2816,3.438339,0.938339,2076,2.534799,0.034799,16 00 10 38
246,0.804356,2559,3.124542,0.624542,2080,2.539683,0.039683,13 FE 10 40
247,0.807285,2816,3.438339,0.938339,2049,2.501832,0.001832,16 00 10 02
248,0.811037,2599,3.173382,0.673382,2046,2.498168,-0.001832,14 4E 0F FC
249,0.813873,2559,3.124542,0.624542,2047,2.499389,-0.000611,13 FE 0F FE
250,0.817255,2559,3.124542,0.624542,2064,2.520147,0.020147,13 FE 10 20
251,0.821059,2944,3.594628,1.094628,2046,2.498168,-0.001832,17 00 0F FC
252,0.823817,2561,3.126984,0.626984,2047,2.499389,-0.000611,14 02 0F FE
253,0.828663,2558,3.123321,0.623321,2046,2.498168,-0.001832,13 FC 0F FC
254,0.831450,2559,3.124542,0.624542,2072,2.529915,0.029915,13 FE 10 30
255,0.834328,2816,3.438339,0.938339,2031,2.479853,-0.020147,16 00 0F DE
256,0.837611,2559,3.124542,0.624542,2046,2.498168,-0.001832,13 FE 0F FC
257,0.840499,2816,3.438339,0.938339,2072,2.529915,0.029915,16 00 10 30
258,0.843796,2816,3.438339,0.938339,2047,2.499389,-0.000611,16 00 0F FE
259,0.846890,2559,3.124542,0.624542,2023,2.470085,-0.029915,13 FE 0F CE
260,0.850017,2559,3.124542,0.624542,2072,2.529915,0.029915,13 FE 10 30
261,0.853487,2944,3.594628,1.094628,2046,2.498168,-0.001832,17 00 0F FC
262,0.856717,2944,3.594628,1.094628,2049,2.501832,0.001832,17 00 10 02
263,0.859913,2543,3.105006,0.605006,2031,2.479853,-0.020147,13 DE 0F DE
264,0.863012,2944,3.594628,1.094628,2049,2.501832,0.001832,17 00 10 02
265,0.865825,2944,3.594628,1.094628,2049,2.501832,0.001832,17 00 10 02
