sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
289,0.358293,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
290,0.359251,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
291,0.360494,2700,3.296703,0.796703,2078,2.537241,0.037241,15 18 10 3C
292,0.361526,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
293,0.362555,2700,3.296703,0.796703,2038,2.488400,-0.011600,15 18 0F EC
294,0.363416,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
295,0.364575,2700,3.296703,0.796703,2038,2.488400,-0.011600,15 18 0F EC
296,0.365505,2700,3.296703,0.796703,2072,2.529915,0.029915,15 18 10 30
297,0.366546,2701,3.297924,0.797924,2056,2.510379,0.010379,15 1A 10 10
298,0.368060,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
299,0.369396,2700,3.296703,0.796703,2074,2.532357,0.032357,15 18 10 34
300,0.370481,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
301,0.371641,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
302,0.375022,2699,3.295482,0.795482,60,0.073260,-2.426740,15 16 20 78
303,0.375983,2701,3.297924,0.797924,2046,2.498168,-0.001832,15 1A 0F FC
304,0.376688,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
305,0.377334,2700,3.296703,0.796703,2038,2.488400,-0.011600,15 18 0F EC
306,0.378162,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
307,0.379087,2700,3.296703,0.796703,2064,2.520147,0.020147,15 18 10 20
308,0.379991,2700,3.296703,0.796703,2022,2.468864,-0.031136,15 18 0F CC
309,0.380632,2700,3.296703,0.796703,2046,2.498168,-0.001832,15 18 0F FC
310,0.381208,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
311,0.382041,2700,3.296703,0.796703,2078,2.537241,0.037241,15 18 10 3C
312,0.382723,2701,3.297924,0.797924,2023,2.470085,-0.029915,15 1A 0F CE
313,0.383306,2701,3.297924,0.797924,2038,2.488400,-0.011600,15 1A 0F EC
314,0.383858,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
315,0.384592,2701,3.297924,0.797924,2072,2.529915,0.029915,15 1A 10 30
316,0.385206,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
317,0.385836,2700,3.296703,0.796703,2064,2.520147,0.020147,15 18 10 20
318,0.386822,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
319,0.387753,2700,3.296703,0.796703,2056,2.510379,0.010379,15 18 10 10
320,0.388639,2701,3.297924,0.797924,2023,2.470085,-0.029915,15 1A 0F CE
321,0.389913,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
322,0.391130,2700,3.296703,0.796703,2067,2.523810,0.023810,15 18 10 26
323,0.392170,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
324,0.393348,2700,3.296703,0.796703,2023,2.470085,-0.029915,15 18 0F CE
325,0.394645,2700,3.296703,0.796703,2064,2.520147,0.020147,15 18 10 20
326,0.395542,2700,3.296703,0.796703,2048,2.500611,0.000611,15 18 10 00
