sample,timestamp_s,code_a,voltage_a_v,ac_a_v,code_b,voltage_b_v,ac_b_v,raw_hex
246,0.014823,2784,3.399267,0.899267,1530,1.868132,-0.631868,00 00 AE 00 5F A0
247,0.014827,1083,1.322344,-1.177656,1536,1.875458,-0.624542,00 00 43 B0 60 00
248,0.014830,3083,3.764347,1.264347,2683,3.275946,0.775946,00 00 C0 B0 A7 B0
249,0.014833,1928,2.354090,-0.145910,1541,1.881563,-0.618437,00 00 78 80 60 50
250,0.014837,1311,1.600733,-0.899267,2290,2.796093,0.296093,00 00 51 F0 8F 20
251,0.014840,3459,4.223443,1.723443,2177,2.658120,0.158120,00 00 D8 30 88 10
252,0.014843,1012,1.235653,-1.264347,1520,1.855922,-0.644078,00 00 3F 40 5F 00
253,0.014847,2231,2.724054,0.224054,3077,3.757021,1.257021,00 00 8B 70 C0 50
254,0.014850,2551,3.114774,0.614774,1020,1.245421,-1.254579,00 00 9F 70 3F C0
255,0.014853,1083,1.322344,-1.177656,1924,2.349206,-0.150794,00 00 43 B0 78 40
256,0.014857,3587,4.379731,1.879731,2554,3.118437,0.618437,00 00 E0 30 9F A0
257,0.018215,1552,1.894994,-0.605006,1540,1.880342,-0.619658,00 00 61 00 60 40
258,0.018239,1280,1.562882,-0.937118,2752,3.360195,0.860195,00 00 50 00 AC 00
259,0.018245,3085,3.766789,1.266789,1787,2.181929,-0.318071,00 00 C0 D0 6F B0
260,0.018250,996,1.216117,-1.283883,1532,1.870574,-0.629426,00 00 3E 40 5F C0
261,0.018255,2799,3.417582,0.917582,3075,3.754579,1.254579,00 00 AE F0 C0 30
262,0.018258,2071,2.528694,0.028694,1540,1.880342,-0.619658,00 00 81 70 60 40
263,0.018262,510,0.622711,-1.877289,2159,2.636142,0.136142,00 00 1F E0 86 F0
264,0.018266,3595,4.389499,1.889499,2415,2.948718,0.448718,00 00 E0 B0 96 F0
265,0.018270,1296,1.582418,-0.917582,1341,1.637363,-0.862637,00 00 51 00 53 D0
266,0.018273,1917,2.340659,-0.159341,2823,3.446886,0.946886,00 00 77 D0 B0 70
267,0.018277,2819,3.442002,0.942002,1530,1.868132,-0.631868,00 00 B0 30 5F A0
268,0.018281,508,0.620269,-1.879731,1856,2.266178,-0.233822,00 00 1F C0 74 00
269,0.018284,2928,3.575092,1.075092,2680,3.272283,0.772283,00 00 B7 00 A7 80
270,0.018288,1853,2.262515,-0.237485,1549,1.891331,-0.608669,00 00 73 D0 60 D0
271,0.018291,1148,1.401709,-1.098291,2400,2.930403,0.430403,00 00 47 C0 96 00
272,0.018295,3101,3.786325,1.286325,2105,2.570208,0.070208,00 00 C1 D0 83 90
273,0.018298,1287,1.571429,-0.928571,1520,1.855922,-0.644078,00 00 50 70 5F 00
274,0.018302,2274,2.776557,0.276557,3077,3.757021,1.257021,00 00 8E 20 C0 50
275,0.018306,2498,3.050061,0.550061,1020,1.245421,-1.254579,00 00 9C 20 3F C0
276,0.018309,1010,1.233211,-1.266789,1928,2.354090,-0.145910,00 00 3F 20 78 80
277,0.018312,3191,3.896215,1.396215,2554,3.118437,0.618437,00 00 C7 70 9F A0
278,0.018316,1568,1.914530,-0.585470,1311,1.600733,-0.899267,00 00 62 00 51 F0
279,0.018319,1024,1.250305,-1.249695,3071,3.749695,1.249695,00 00 40 00 BF F0
280,0.018323,3056,3.731380,1.231380,1927,2.352869,-0.147131,00 00 BF 00 78 70
281,0.018327,1085,1.324786,-1.175214,1568,1.914530,-0.585470,00 00 43 D0 62 00
282,0.018330,2819,3.442002,0.942002,3040,3.711844,1.211844,00 00 B0 30 BE 00
